20000 100000
16718 222 7001
7268 829 8551
7565 18104 4191
2154 11078 1031
15437 1764 4681
14147 7347 4791
13511 10366 1131
15249 10954 6561
9383 7072 2081
11583 12768 8921
14832 16758 1781
9002 2720 4991
65 4880 8161
2574 18337 8391
14679 5087 2221
13782 19217 2561
13362 6339 4321
14174 19313 3971
19803 6027 3941
9675 3300 5931
10807 3301 1861
607 1250 9721
11419 16881 4711
9243 5061 6781
6348 10223 6321
1085 16736 11
2094 1364 801
15437 12140 411
15324 18121 4631
3833 12373 1831
6920 15704 7701
15709 9705 6311
17129 3232 3481
4859 16108 2901
17845 9062 9801
8852 2945 7891
4587 19162 3261
8966 12229 4601
17579 5791 721
8467 18094 8531
1545 19288 1271
1265 5426 2981
3881 18510 5851
6175 7978 2311
15502 6032 791
156 6268 1201
16282 4241 6981
8837 5022 9541
14326 5390 8781
7284 18293 3301
5483 1067 5751
7003 8377 301
15154 18673 4781
16377 11595 971
652 9777 7431
6687 2513 2881
9567 8951 6581
11236 9391 3181
11743 13928 761
3309 2103 8901
1933 17013 4991
13247 12493 2501
12761 2542 871
15253 2455 2611
7548 10921 9771
10892 1970 2081
7491 12316 3591
4959 5995 8271
3748 14336 2591
17647 12443 2621
1775 797 7561
17883 13453 7621
10661 11796 9411
430 17600 1061
15784 18390 8701
3822 13429 7301
18581 13964 5271
18488 15411 141
6025 5363 6601
11295 15906 6171
16149 2635 8081
12107 3413 1521
9937 201 7381
3585 14050 2521
7615 3877 5261
1997 14102 5301
15994 7690 9601
14974 4275 2441
18421 18182 7741
3494 17066 3671
19076 19074 1341
7387 7078 3341
16155 8870 9811
4869 7949 8461
4689 2387 5831
1317 10540 9211
18654 14211 871
6142 14673 9481
16210 8767 1241
368 4658 8911
2601 4863 6141
3655 18539 4051
16899 10100 6361
6118 7821 3451
4431 16199 7731
16528 11923 7351
2787 14765 9071
9255 6751 4631
681 4963 5151
3738 15234 8491
13810 1565 7471
4030 18150 3881
7137 11436 5921
15153 13631 8441
8743 7075 5641
6091 14031 8711
5201 11903 1231
16263 8713 2941
14466 18732 5741
18588 13380 2231
9866 1692 181
4643 11956 6791
12004 4877 7161
8212 10302 1721
16528 16453 7281
16376 15167 4581
570 13785 171
1417 3214 2391
3545 18527 3251
2711 18508 8261
6444 16389 7201
11585 10891 4491
4058 6423 7281
1129 18887 2421
16092 11940 8721
231 9344 4171
14043 8380 1151
10850 593 5321
12269 2308 2921
19619 18514 2441
13884 15854 611
10415 5970 6151
18177 8873 9561
230 9664 691
7972 19528 8401
4602 16825 7801
7826 16191 6961
14553 13105 6631
10918 9025 5321
19295 6892 9211
845 18633 9571
8504 1578 1311
9925 8034 1631
16276 12335 1571
6807 121 8821
3530 7077 4461
10686 18870 9751
15065 10666 9471
17954 12913 5201
16063 18347 4111
8895 4787 2241
5963 18820 291
9842 19034 2101
16478 2515 5581
1038 4418 4481
17437 18336 3721
16914 17519 3341
17084 17490 4601
16581 10749 1291
1712 9655 7301
4463 2055 6551
17887 11772 861
19006 16872 9171
5181 8525 4461
19645 16910 2301
10007 5203 9981
5357 12512 2481
14736 5316 7501
12421 4208 6151
19610 7967 4741
13044 8929 1211
17596 12781 11
12254 2671 5511
10064 5799 471
18593 15285 1391
482 9337 1631
8345 6859 7181
6790 16855 4101
5884 6948 5711
4160 3458 1571
9915 6763 3091
7878 10133 2021
11104 15403 1721
1457 41 7651
18716 247 2691
14022 6557 8951
18246 10593 8831
733 1858 3261
8445 5426 8871
13716 2015 6951
2425 19489 1791
12643 8277 6511
15163 16464 2121
13855 16648 2901
18623 9532 8921
15655 19371 3631
19054 4583 2991
12026 6581 1811
10676 2360 7081
15373 16402 2231
1039 6255 7531
4757 13062 3801
9403 11825 2451
14114 9349 9821
7749 2608 2701
15846 9615 4101
19735 795 6981
10521 18732 8461
15278 17971 231
10637 328 7521
4527 3607 4291
14128 12456 7811
5890 11325 6481
15722 1809 2021
17452 5275 6511
6880 8713 6471
2514 2068 4321
9043 7591 391
18947 4659 4211
12521 3208 4821
3368 1080 9091
2714 6927 3911
7651 16801 6311
5562 3026 1661
3446 9477 5771
10142 9927 7991
15100 9497 4281
4225 10457 2571
898 762 7671
10123 17885 6661
3644 900 6601
6302 17878 8701
4428 17238 8691
13591 11425 961
16648 8577 3891
3295 9546 2211
2911 8625 1521
3539 9711 4611
15990 15929 3281
6518 17704 7251
10277 19724 2411
15410 1522 661
4695 9226 2241
18980 8869 4681
17519 14772 641
13814 3368 3231
12249 17788 7101
8981 1519 3431
9281 8846 5861
1968 1073 51
16747 911 9881
5207 18568 2471
15059 1157 701
12583 19450 4341
11438 8152 8911
18964 17146 3991
4384 11575 8171
13181 19646 7871
13616 14457 4191
6852 14107 1281
1674 9968 4491
14928 5695 1731
954 18321 6961
16715 18569 3291
9545 18148 6681
2053 10521 6381
4531 9820 5481
11148 12456 2791
9436 16253 2571
18808 7341 9321
8676 5815 4261
16137 6628 5181
15244 19325 6401
2637 14883 5731
5672 12018 3401
17582 3612 1921
9487 5643 8111
15848 14276 5621
7990 5808 6991
5505 18307 4691
12124 16043 7201
3566 11688 341
12368 19851 5561
4662 5209 4781
19681 3026 3601
13117 3988 1391
18467 4519 6981
11106 14837 6841
6758 9835 7631
9221 14683 5151
10191 16992 2881
16886 12925 5741
3213 3053 9661
10483 4290 9701
9940 6665 4151
9643 3854 2291
8514 7373 6691
15679 3085 2261
15188 78 8621
296 4445 4771
19725 18308 8251
3170 4802 9911
2689 14091 7081
272 15846 2231
11518 17490 7501
13534 17368 941
18474 3399 691
19966 19702 8591
15361 6024 5821
4120 11183 9921
1504 17676 2441
12125 119 7291
676 4047 9141
14700 16681 6201
15426 4810 9081
17781 5136 1591
3270 19183 3671
5774 1095 3201
6325 9635 6651
8189 10530 7671
15772 2995 5621
5316 19348 4191
4717 2447 3091
13866 14693 5261
11028 12885 5761
5865 5871 31
7217 8324 5311
11387 16197 4491
12595 17001 3261
11844 12962 4511
7411 16891 5081
42 5319 6941
16473 1824 6691
6862 6893 4271
16406 12650 8821
3726 17447 4531
5098 5992 411
12495 5535 2691
1374 18362 591
18635 9664 1701
18431 9736 4761
3646 643 241
15111 8208 4811
14377 12220 3131
17564 16977 5891
11069 14205 7991
11211 3566 6471
5037 13743 3241
13827 16683 7951
19040 11433 6031
17906 12239 721
17541 3165 2691
773 1507 4911
15327 12969 4621
18982 11802 1791
17337 12279 2341
17647 15033 2701
11808 15772 2721
2344 9534 2211
5951 668 6491
11147 14134 3991
7007 5946 6761
5928 14934 8301
1422 19475 4121
7257 9987 8331
6716 7381 921
16589 16385 5621
10897 2044 121
16855 10226 8591
15596 17633 321
432 843 121
4874 17932 7371
17550 5516 2101
1280 16824 9061
2770 14687 5321
4595 12122 5371
19870 6492 9991
12955 16656 6791
12457 14970 4541
18045 13464 2311
18406 1576 2511
8807 4741 9911
18814 3316 9091
5799 15471 3871
7960 12597 101
10916 14487 7291
19699 9545 8421
5651 8534 5101
10957 13449 1061
2322 12675 4621
6470 18876 7341
14480 15479 271
15593 7194 5731
8960 5620 7031
15679 15136 7261
17267 12050 221
4132 9067 4901
9025 470 5941
18285 2937 4351
6460 548 7281
17746 16764 6061
4085 691 3301
15020 14098 6351
10057 8252 4391
17974 5201 5801
9845 4226 4781
1233 17863 2361
3841 2614 7391
5599 604 9781
19969 9016 2291
16128 561 6041
2117 12429 7911
5206 8339 2651
3739 13799 6791
19765 18349 1651
2098 18237 8521
18101 10325 721
17541 12043 2731
6531 16541 5651
19782 6198 2081
7543 11149 8001
1317 13825 8161
5989 10767 2441
19689 7502 3451
8384 17230 3301
14070 14199 6751
1094 18803 2861
7262 10076 3721
8214 356 971
17417 17256 2331
9731 17440 6801
1053 10950 5361
9030 5918 1731
2879 2609 981
8351 16068 8321
11958 16082 421
7200 16911 1811
17242 5393 1711
6198 7946 1301
8842 9787 4221
5143 17479 9341
10798 12189 3111
5191 1191 7231
3822 8112 2381
10659 14309 5671
15647 13392 1211
3992 4560 3741
6248 19598 1331
9249 10641 6781
15455 17568 2131
5123 7903 2551
12130 2801 9661
11026 5904 5651
14219 5246 2691
1191 13958 9571
15298 12804 1941
16968 14230 661
9530 18362 2421
10370 6740 6751
8001 8632 5661
19273 17096 7901
5729 7205 1961
2253 2268 6311
1958 10094 8061
7481 9293 6261
4064 9248 4751
3006 19757 1591
6055 5999 551
15810 3235 3671
579 13631 2641
13461 15602 6741
3921 6063 6451
17744 4252 951
7950 11343 9621
15392 18647 7991
3546 15984 581
11521 19118 6141
14857 4277 3461
19642 13161 4021
1923 19304 8971
4456 11447 6891
5699 6374 811
5123 15864 401
331 10566 1941
15406 10916 1991
4598 16955 8201
9914 5032 4601
466 2171 5141
12750 18429 4631
600 102 9641
4748 3368 2711
8047 1998 131
10322 6415 411
15870 4605 9931
5173 11781 6991
8784 10457 9251
15608 12351 1341
15386 6516 2821
1460 18596 5191
1845 14098 8441
3305 4410 4641
5290 10723 3861
5066 7954 7351
17931 18223 6711
12961 833 41
7501 9253 9311
7036 2269 4441
13046 3170 1591
1960 9124 3681
10583 2144 5211
17183 16597 4941
14842 8003 7101
4486 17653 8801
1099 1741 4151
3216 17649 841
6066 1308 3071
13398 505 4241
15782 3176 1641
16199 6898 3311
19227 11634 3641
15058 6614 1121
2858 12558 9751
12791 5852 471
7993 19803 7291
7208 16264 5571
700 42 1541
5706 12069 5351
14155 1927 1301
16861 1964 1541
13750 7465 7411
11612 16819 1101
4148 15393 9971
8951 6511 2371
9257 9638 2671
463 9571 3161
6192 432 8561
17134 8717 2631
13841 4633 4621
1765 572 4061
18014 7095 3001
15649 6850 3201
16298 11586 7691
11806 10790 5641
15952 11516 9991
5534 11236 2471
2263 4513 6111
11147 8344 6681
18872 16344 2161
9776 793 4741
17485 7557 5691
3940 12285 9901
4918 18000 9351
110 3437 3761
19443 858 8891
9664 18215 2131
5519 8182 8841
13203 7343 4331
11897 16855 1591
13865 5701 4501
9388 18578 5851
15855 18979 8631
3717 4375 4431
17310 4833 6231
19415 16223 9331
7614 14627 6011
11928 2254 7441
12653 8468 5311
17419 12270 7991
4848 4790 5301
19419 15485 3311
4333 17868 3241
5631 19139 7661
12854 5413 7681
103 5060 2301
10823 2391 7341
9613 115 2511
1937 6299 5691
18576 7678 161
8747 18769 5081
4945 1386 641
19710 5386 9381
17422 13381 21
15536 12244 8071
9616 19375 8261
14975 17722 5171
3300 7959 9601
1404 10462 941
5449 15925 6061
18588 10042 5511
12830 12608 6401
12366 1470 781
15182 10449 7181
3580 15770 8411
995 5845 5781
13878 19588 6921
7041 11654 7641
10602 11052 5881
8440 12068 101
9348 7103 8421
5660 1753 7251
15401 139 7611
9490 7431 1241
9383 15889 7461
17131 13291 2871
12523 7956 3411
102 6852 3841
6075 1022 1311
6782 2800 4751
13890 9130 2111
14199 15969 2771
1966 18346 3301
952 6450 2131
12106 16059 8421
17933 18787 5101
15546 9639 4521
18574 697 5571
16544 3772 631
4431 5485 4931
14204 2703 2751
14813 5632 251
15251 6372 2321
16429 5552 8141
11524 9138 2991
17297 319 7961
7614 18803 41
944 18885 3991
8646 9949 5931
15669 7877 4121
11506 18463 5561
8743 11910 1221
19115 18372 5311
7229 13369 1411
14264 3862 7101
11861 7058 7771
13227 401 3861
5353 19800 2221
9378 12088 7781
4768 2043 6081
11330 16523 9281
3193 6575 9061
162 3259 1841
19059 10446 9341
5896 2976 6941
12840 10756 4821
17948 8439 9961
17605 16978 8461
19339 17644 5031
9649 4257 3391
15488 7681 4261
2135 9570 5011
8690 14272 9761
2902 9863 5801
16270 16894 1401
8055 6091 1741
9161 19184 3991
7240 5489 7591
7344 16189 7861
12061 16002 9471
6475 7067 1881
4502 9615 9661
17036 8108 6591
1716 6662 7491
2537 6601 4341
2637 1097 7201
19550 11874 6691
11637 255 3571
10620 12835 6341
17304 3825 9741
16001 19312 9551
18319 10474 9971
4690 1196 6311
2548 729 9601
15808 19519 4541
4851 18087 2721
12800 7902 651
19645 12630 6341
3634 2689 5731
17891 1441 3471
6745 3242 2991
17739 5231 961
5226 18638 7781
2259 1695 6151
19193 17847 6971
6328 12291 5631
505 12662 4301
13374 13245 4321
15508 7547 4921
7949 4554 3011
14176 10246 5711
14487 7296 221
287 19748 1261
9608 12523 2961
2866 12985 5561
4291 969 1771
8358 13551 9191
3528 6439 4481
13477 719 4671
10968 15556 1001
16543 6898 3191
1718 9091 6721
9929 9462 1561
11087 5711 4301
15987 17057 6271
4691 6111 4411
14888 11104 4941
6033 6381 4131
5138 5589 1401
2297 4407 1131
9322 19189 9591
14733 16159 621
713 15715 451
4218 12206 7261
15891 5242 1661
19442 14529 2421
18033 18574 981
19084 13856 9191
2192 12148 1501
11226 16114 7101
3101 5378 1871
4474 9185 2011
16750 15057 3761
3493 17541 4061
6588 14830 2921
15234 592 9181
14468 6029 3771
15574 11956 5641
14640 9406 1161
4611 1449 201
18833 6373 7121
13793 12475 6871
12973 10204 7181
1612 6542 941
5742 133 6081
14887 19009 8791
19191 8074 9751
18800 9405 9991
18179 13624 981
5818 2916 6651
13596 8587 4161
17433 12335 331
12261 19225 8331
15180 10826 1311
10956 150 1661
11365 12704 6271
13294 16803 8841
4361 2768 9771
4792 18186 1391
7602 3915 2991
5525 3180 8941
11496 349 9771
1692 13778 5001
19665 901 9041
11158 19026 7851
17986 8285 3321
5999 2546 5051
10108 8550 1011
12958 3295 9361
15964 6941 4381
14914 8772 3961
596 16754 4791
442 8060 2891
15588 14849 7901
665 10887 8181
11844 7986 8391
12149 11119 2471
3392 8276 9811
9809 17422 4431
1566 2412 8301
5890 10169 4351
7175 19968 1181
111 17407 191
16203 1472 4111
15140 10668 5101
19013 1066 4121
2609 15923 9111
1802 3717 4631
2885 9656 941
15976 18976 2591
591 4125 4621
10809 16396 3611
4254 9875 7041
17987 19610 7401
18146 3552 281
14850 12853 3501
16156 12443 1311
13997 4931 2091
8781 6902 4641
8754 9265 2351
5931 12141 1961
11279 6153 4551
9332 11675 1031
8124 14587 1121
11626 17054 1031
18112 9180 8451
15928 9226 8251
1677 4758 7561
14084 13842 7551
17503 12041 8531
7289 9720 8081
377 6326 6411
15378 1364 3591
8823 4092 4921
5901 13391 7721
8078 5595 6611
19423 18657 5281
5364 13640 3581
9879 206 2101
2926 7226 1801
18726 18468 6921
18781 14425 2831
7373 3662 291
5190 10950 3111
6267 4570 2161
16289 12032 9891
1344 19949 3601
15523 16595 601
13380 33 9261
3181 8832 5921
5367 1043 9491
17794 6146 4391
3303 4411 9811
1870 10444 3991
818 9553 5271
12706 6812 5941
5673 10491 751
9151 7970 921
12405 14265 9271
2332 11363 6151
19790 5790 8271
15716 8414 1511
2423 18284 3901
1503 1008 8481
3860 429 9641
6228 10711 2311
4492 16583 5231
9662 2097 3241
3687 1287 4891
4336 16668 1461
14698 16454 7761
16341 10735 2801
17448 12547 4351
5042 4933 1561
12172 3019 51
14841 19101 7161
3186 4761 691
6650 1694 3801
12088 12413 7481
2026 13867 4621
12559 18525 5471
16312 14380 4011
1881 7629 2661
7263 10547 4251
18150 14621 9431
16749 14004 4361
16224 16256 1411
649 17952 3801
12300 10177 3881
7266 18063 8611
7844 5434 3041
19547 14134 361
12915 9948 7051
9501 19057 3941
9746 17371 8501
3278 19266 361
16133 13238 3921
17597 3706 8521
19744 8600 7131
18497 11894 601
6967 10291 1481
13629 14841 581
10375 7910 4591
12293 12793 3331
17220 17149 3051
2052 1706 3101
16398 11492 8981
6534 15404 5401
4956 15030 5491
1851 5080 6821
17998 9323 211
5233 13367 4731
1733 19202 1681
11780 11094 3991
674 4203 9501
6915 4169 6121
12550 3139 7721
12704 2077 6171
12480 4040 761
15998 13217 3491
19119 6397 9781
11541 13986 981
15882 19173 3881
11139 4883 6581
9597 19231 9481
3664 18143 5241
4941 19423 2301
14287 6136 6641
17284 3375 8941
14876 9 5421
8877 501 2051
11874 4322 8871
17092 16719 7481
153 9634 1011
10247 16093 8551
9107 13525 7511
1711 19789 1321
4369 7177 1571
10108 10566 9421
9770 13590 4561
19430 13984 4971
10069 2545 4651
13422 17747 7541
7232 12532 3341
2467 15465 9411
9087 10711 9071
5846 13560 7091
7528 6462 4841
8418 4372 6631
18427 13675 6281
7744 4564 8521
2462 11527 7001
18099 6722 2861
16322 16287 1601
2819 548 3721
9561 19552 5691
553 5919 4641
1725 6324 7221
7243 17316 2411
16544 3150 221
10407 2196 1321
19746 19186 11
10502 5664 3531
10638 7046 6601
4028 1630 6121
6656 4525 8931
1334 4299 1521
17613 10158 8031
9060 1547 4641
11069 15844 31
11289 8045 7341
1843 7725 3861
16965 6186 4551
2759 14779 391
4330 8181 6851
7011 4314 6851
10063 15390 4311
7341 19278 7801
13775 19123 6231
7218 7027 2061
3353 19948 281
3628 9294 8001
17561 14883 3581
10353 3548 921
17037 9820 2471
10974 14877 8411
9396 19875 9761
9459 1866 9811
18175 16093 7821
16288 9696 4761
6838 11604 8131
13680 17623 4361
19318 3886 7421
4618 18033 5431
17648 17649 3261
8003 954 8191
18213 11766 9831
3344 15207 7881
2991 6095 2461
10585 17548 8861
5835 13380 6851
7987 113 2011
10131 17165 1171
17892 18358 3091
8 19089 711
7515 4274 6461
18223 4299 3821
11141 8957 9031
18778 19285 2951
8756 14238 6281
8645 5312 5951
2747 3020 4861
11471 16898 4621
13160 3628 3521
16007 8451 801
8516 14709 371
16016 4261 5391
4616 17367 6571
17572 14343 4541
232 11987 1491
8615 9062 5801
4407 3761 8931
17264 2767 8821
4127 16925 7251
16268 5518 1381
18630 10165 4411
15784 13076 6841
3354 69 3681
13901 245 1101
4498 4803 2511
10557 18817 841
17176 13709 431
6001 17426 3891
14966 1137 5671
18306 718 3191
5966 3675 3041
17687 4970 7481
5947 1786 9021
19032 17698 1571
9457 10777 6751
12037 2250 2191
7143 6521 2861
2971 2914 451
5828 1552 6861
9249 10843 9521
6140 3284 9051
1849 11110 5801
1267 13239 5501
8872 12331 761
15874 2409 3861
2303 14630 8541
3593 163 5521
8874 1802 4621
7965 2397 2661
12820 8456 4291
19296 7760 9061
14661 12109 5721
18643 10601 5231
5855 19494 1961
1060 16441 1161
17502 12237 5871
10099 4081 4911
4011 2064 2771
2345 10338 7301
14883 13318 9971
18102 4655 351
3247 177 3371
7077 15651 8541
5401 7863 5471
16550 17803 4821
7021 7643 2371
15746 19934 8351
17651 1737 971
1411 7637 5371
3130 19454 8631
4436 7092 1831
6362 14177 3491
69 9496 2241
9691 2089 2291
10322 3186 351
9663 18835 7511
7625 18039 8451
8316 16529 5311
16120 5385 3151
8896 18389 9841
19038 11817 8931
10962 5738 7801
6767 441 1501
6766 6682 4391
5237 5360 201
12300 8248 9191
14279 10060 1631
918 15653 9461
12450 16672 3351
1623 1194 9481
11298 8344 8351
18134 9486 6271
6989 1830 5651
7421 9809 5741
265 1203 3951
9410 15492 3391
2577 19006 681
3689 5817 1791
13427 19216 4461
8027 10106 4661
14061 1760 831
19885 14569 6021
9115 13872 9851
1526 9247 731
19954 5841 2301
6133 1 1821
1731 2451 4321
4127 4908 4391
6745 5010 9301
11890 17565 9061
16825 19033 8831
18654 4430 9291
10271 9538 1341
19708 18346 1421
18471 18171 9911
6434 5326 8391
3707 6048 6621
16087 12357 5171
13771 3749 6401
19888 16824 4901
7792 9278 3581
18607 15823 8441
18917 18374 9501
15698 19474 2161
16967 15093 3071
12612 15805 7231
12649 8342 1141
16424 16207 2011
4906 9738 5331
1674 6061 5391
6235 15810 1241
5386 12185 1881
14681 2824 7671
3913 377 9311
4292 3284 5921
3337 6541 821
12429 10953 2481
10915 13837 6121
17815 5811 6111
6152 6826 2331
8849 5139 8961
7630 18621 4781
19704 13536 9481
243 6500 8361
10246 8343 7351
10040 8918 3951
3871 11318 7761
16809 17248 3781
10059 9447 241
12737 9382 8381
1702 3072 6931
17323 1190 3851
12930 6893 2601
10773 13319 6821
4193 6343 8841
772 3239 8911
16369 8981 51
9193 392 9051
14493 17324 11
8194 916 761
19916 18465 3841
19653 19125 7841
13908 18085 6261
11977 7828 3811
8444 16609 471
6334 6847 3301
4577 6289 1041
16107 7868 871
4874 16240 5101
3077 18966 1851
14098 12948 141
19240 19809 9451
8046 14643 8921
249 10555 861
11300 16018 6241
4967 16573 7751
3855 5250 3881
13307 16252 1381
8146 16694 3781
3048 9839 2331
2006 2108 1241
15351 9293 7321
10456 1234 7201
11649 18977 01
6852 13016 4951
3177 7296 7611
9664 3958 4351
3775 13469 5831
18764 5975 6621
10407 10964 521
19260 16804 1481
1100 10017 6681
2355 9245 4531
2246 12414 4661
12866 17363 6781
5292 19475 6031
9602 7831 7131
4238 12172 401
16078 10813 5921
10709 14545 111
9539 8594 9101
12108 18123 7941
1239 1477 5511
2967 6836 8471
11679 2478 7471
1339 5822 4161
13260 6953 8691
15430 1456 3711
17670 15471 5501
3624 17544 9791
15379 1831 1471
10033 18726 4521
14965 9936 2671
2637 7347 1301
6443 8984 8631
10145 15886 4941
17350 14865 1481
3778 1114 8111
5845 4247 4091
1313 6884 9051
203 7343 4411
11643 14193 5451
8670 4989 2991
10744 5335 5941
13211 18189 8361
4916 14730 6321
1897 14704 571
18283 4708 2871
19985 12235 8621
11211 18139 2611
2707 14153 7021
415 578 7071
12665 18113 51
14099 7417 5341
11967 4971 7401
4457 12447 6701
71 13683 41
11154 15094 7641
9895 3816 1611
12628 17224 841
10314 11381 5051
5281 15640 731
16735 14256 1191
5087 2836 5201
3053 12784 1481
11940 1957 3621
18905 9520 7401
7285 8775 6531
12642 13592 631
2085 16374 991
663 2087 8861
10140 549 2681
1471 18978 8331
14713 15159 981
2763 15788 6481
1535 7052 7881
12586 14926 861
3877 6022 4981
12840 12676 9201
4570 13813 4191
12495 13679 1181
12862 10502 5991
17491 380 5201
1735 10846 9201
8602 10808 2711
12892 7314 9341
13013 15993 1021
14839 1558 8481
11274 17715 2011
5384 8886 471
736 9740 4251
8035 8652 7361
7834 6483 6821
5138 11280 9221
3648 15775 4701
5685 4453 1591
5079 4043 1901
17267 17558 7351
13727 18384 4361
8075 6342 9851
17993 19499 2201
12816 6413 7881
13889 19730 7401
6125 13180 2511
15325 2237 601
17130 1464 8971
14952 9966 8931
1285 15645 1511
17564 9073 6501
10990 12131 3581
6270 12139 3901
8665 12333 4721
19601 6231 1061
7352 4349 7661
18877 2739 6881
257 4287 5021
18934 6324 6021
6240 18644 4371
2049 14116 8081
10713 3266 111
10816 1792 4111
6934 4172 641
18095 7160 2041
694 13649 2821
4069 4370 2191
10032 341 4091
6004 1743 2231
12176 14273 3911
15548 15227 1481
12316 12485 3531
12247 8373 7371
16396 14807 531
17335 12252 3661
4543 14799 5341
16573 17330 4101
8219 11457 2221
18744 9784 7381
6384 12359 9801
12088 11295 5311
793 18815 4521
5083 1692 5601
13667 4535 7601
12179 14015 3801
1180 8636 5921
6840 1252 1701
10921 14478 5281
12043 11050 7611
1488 2078 8751
16597 653 641
16951 3591 1281
9613 18957 5661
620 19656 7331
6441 9232 181
2701 16007 41
9623 16473 881
19309 12692 8411
6024 12693 7801
9179 16089 951
15323 5348 2051
5492 1469 8411
651 5569 9501
18500 11842 1921
15061 19435 6201
8341 8602 641
19888 6095 8881
13349 18832 3441
15479 8474 9121
7416 1326 2081
10178 6426 7831
19224 12860 8791
19513 7709 4101
18439 3423 4791
19806 1762 3771
19775 5097 9141
15662 6073 6801
19046 6462 271
11307 19492 3501
8415 10766 9001
15205 4116 8221
6694 820 7441
15001 13846 9001
9045 11692 7151
6050 8203 7721
16500 19615 5241
7861 2793 7591
5350 14148 2111
5870 19687 3841
9333 3261 9721
4239 2122 6191
1572 16420 7611
12945 6881 2501
9863 8743 3001
19262 16606 8001
17978 5370 4221
10833 13576 9901
10556 6044 7131
11784 68 9481
1480 18034 6841
2515 704 1161
721 4313 161
11788 14956 5711
5927 12873 5011
11120 17453 5311
9772 12424 4421
6994 7638 3771
7539 15809 3671
7599 14700 2851
10723 2492 8081
5153 8175 5981
8814 18537 6001
10929 7120 3421
13736 10722 631
2153 2731 7821
8905 10829 7571
13441 634 8951
10161 17634 771
11500 13011 51
94 4680 1921
12838 9073 471
5058 19268 1981
8161 10316 8951
8391 16109 1971
3211 8021 6601
536 12391 5271
8935 11772 5191
11683 10322 9801
10105 14757 6661
3580 10030 2671
12683 13216 8541
996 7649 8271
9170 1048 2561
10111 18830 6001
16697 6991 3501
19583 11312 2671
4414 237 941
2099 6798 6221
10373 13521 9951
441 13540 9131
339 1682 9771
6422 8900 6891
4086 3092 2521
5756 3939 7411
2434 14030 2991
2915 18787 2471
19775 18628 3121
11432 3232 1441
2540 4158 1301
14744 17624 7661
10242 11544 2941
16468 16629 8771
9547 819 8481
6705 15497 7851
6516 10883 2391
10398 4056 2441
11650 11106 9061
16487 7357 3121
16902 986 1431
2344 19332 3961
4104 13802 6191
10187 13712 9061
17401 4811 6891
2424 17137 4611
5945 6546 7061
6504 6484 6861
1234 18811 8951
10369 5222 4971
568 13390 7981
14078 12488 2761
15011 919 5121
7125 9782 7661
8385 5982 1571
13312 913 3221
859 15688 7591
3072 4312 7871
14907 15000 5301
7811 16990 6381
7428 10063 7771
11193 6467 8271
14706 8829 2831
11185 1716 3851
8171 9508 1161
5110 13589 1311
10590 13681 8031
2514 17031 7661
12679 7348 5681
10344 5530 921
8159 3414 5861
18134 17291 7781
16064 10244 7711
2519 13286 8621
8552 18298 4591
8720 11185 3111
2522 19561 1961
8409 13673 5451
6788 19777 9951
18723 3387 6371
2178 12204 4221
4827 3901 421
9484 13008 3961
303 12330 7841
15182 15115 9991
6298 15393 9731
14076 10513 9231
15740 9372 6921
3772 5154 6471
5302 3557 7411
1807 8773 3511
11118 15466 2171
11629 10482 1531
18575 19439 7961
8833 4883 9201
19683 4078 1461
325 817 9501
19535 10340 5181
13690 12636 8481
15833 13690 2211
15043 12116 1541
368 9417 8121
15188 6441 6331
10057 9612 9441
5992 16206 6641
7619 19197 5591
12472 7495 1731
11436 13170 5021
18030 17829 8951
12369 10640 4101
18528 9389 731
7458 16463 5761
19011 298 7411
10141 8018 1761
19847 110 4871
899 2985 541
7243 6627 5031
16634 10348 821
18269 13919 4051
446 18288 8011
166 15518 7411
13235 12510 6031
16174 83 4181
5490 691 5661
19979 10966 3521
938 13384 3121
13292 5761 7601
16163 9718 9271
17437 10526 5431
2915 14471 3041
12261 17533 7621
17211 19465 7981
12395 10436 9321
14403 464 1591
924 10175 7691
8707 15564 5291
18923 5786 5841
13937 13067 2281
11999 12211 1141
7845 7696 9311
3920 10845 4701
2146 1126 1161
15307 15622 8351
4235 4757 7581
1154 18407 6711
3414 13737 7271
14190 11791 5721
16109 16880 1711
7502 17679 4921
11675 18480 611
16026 7353 3431
6774 7401 6021
4919 17731 6441
4426 14315 631
6940 2060 8371
19378 18669 891
277 17947 7351
8769 7867 3851
2857 16135 3151
13739 18295 7621
15684 8168 4481
19854 13001 7241
12967 16747 3411
1482 16947 4931
14283 9372 741
5575 16530 6041
17477 12374 2101
15126 15274 111
10749 747 3991
1675 7770 9951
9188 19735 2321
13048 5785 8161
11825 921 3921
8656 16421 531
18015 839 8871
15375 5742 1841
224 19868 6951
5946 1836 4661
8947 17371 3511
5884 9133 2991
15090 13661 5431
19731 7232 4611
17298 16250 9201
1890 19739 1741
13942 16759 4501
18729 14788 4491
236 3627 5281
7869 3111 4671
4643 15923 8541
6830 11776 5021
642 4940 7871
9185 12925 5891
11429 6095 8071
13168 3999 4941
18279 5833 8261
9860 6767 6771
6390 11758 7991
8607 10826 6341
4056 2847 6251
12658 7811 9351
17025 7282 9261
2970 5913 4421
15824 3728 5691
1079 12136 7321
11636 6668 7981
19547 9513 8021
18724 5052 5631
10968 6632 4781
7271 16882 8731
2511 11830 7381
19515 19549 2741
14472 9491 8331
19834 19596 2841
